stationID,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
88t,2023-08-13 12:00:00,17.0,34.0,26.0,0.07,4.0,1.0,1.2,127,27.5,75,740,0.0
88t,2023-08-14 08:00:00,14.0,25.0,12.0,0.13,7.0,1.0,0.7,167,23.8,97,741,0.0
88t,2023-08-14 09:00:00,16.0,29.0,10.0,0.18,8.0,1.0,0.8,150,24.4,94,741,0.0
88t,2023-08-14 10:00:00,19.0,35.0,10.0,0.19,8.0,1.0,1.3,151,24.7,92,741,0.0
88t,2023-08-14 11:00:00,20.0,35.0,12.0,0.16,7.0,1.0,0.6,145,25.4,90,741,0.0
88t,2023-08-14 12:00:00,22.0,38.0,19.0,0.13,6.0,1.0,0.7,121,26.3,85,741,0.0
88t,2023-08-15 08:00:00,8.0,16.0,16.0,0.18,9.0,1.0,0.9,156,24.6,90,742,0.0
88t,2023-08-15 09:00:00,9.0,19.0,18.0,0.3,6.0,1.0,1.4,149,25.1,88,742,0.0
88t,2023-08-15 10:00:00,13.0,27.0,19.0,0.38,5.0,1.0,1.3,160,26.0,85,742,0.0
88t,2023-08-15 11:00:00,16.0,30.0,23.0,0.33,6.0,1.0,1.0,173,27.2,80,742,0.0
88t,2023-08-15 12:00:00,17.0,31.0,28.0,0.08,5.0,1.0,1.2,168,28.6,74,741,0.0
88t,2023-08-16 08:00:00,,,,,,,0.0,0,0.0,0,0,0.0
88t,2023-08-16 09:00:00,23.0,40.0,22.0,0.01,4.0,1.0,1.2,167,28.3,75,743,0.0
88t,2023-08-16 10:00:00,20.0,34.0,26.0,0.07,6.0,1.0,0.9,160,28.9,71,742,0.0
88t,2023-08-16 11:00:00,18.0,32.0,28.0,0.05,5.0,1.0,0.8,191,30.3,67,742,0.0
88t,2023-08-16 12:00:00,18.0,31.0,28.0,0.03,5.0,,0.8,208,30.5,66,741,0.2
88t,2023-08-17 08:00:00,24.0,41.0,21.0,0.12,5.0,1.0,0.6,121,28.6,75,742,0.0
88t,2023-08-17 09:00:00,19.0,31.0,21.0,0.05,6.0,1.0,0.1,312,28.1,78,742,0.0
88t,2023-08-17 10:00:00,19.0,32.0,28.0,0.06,7.0,1.0,1.1,55,29.5,70,742,0.0
88t,2023-08-17 11:00:00,16.0,27.0,32.0,0.03,6.0,1.0,0.2,32,30.8,63,741,0.0
88t,2023-08-17 12:00:00,15.0,25.0,35.0,0.02,6.0,1.0,0.4,48,31.4,61,741,0.0
88t,2023-08-18 08:00:00,28.0,49.0,32.0,0.13,5.0,1.0,0.4,187,29.7,71,740,0.0
88t,2023-08-18 09:00:00,25.0,40.0,35.0,0.13,6.0,1.0,0.2,149,30.2,69,741,0.0
88t,2023-08-18 10:00:00,24.0,36.0,37.0,0.09,6.0,1.0,0.2,120,30.4,67,741,0.0
88t,2023-08-18 11:00:00,20.0,31.0,36.0,0.06,7.0,1.0,0.6,260,31.7,62,740,0.0
88t,2023-08-18 12:00:00,17.0,28.0,37.0,0.06,6.0,1.0,0.2,241,32.7,58,740,0.0
88t,2023-08-19 08:00:00,26.0,51.0,26.0,0.13,3.0,,1.3,151,29.1,75,741,0.0
88t,2023-08-19 09:00:00,23.0,43.0,32.0,0.1,3.0,,1.0,142,30.5,68,741,0.0
88t,2023-08-19 10:00:00,21.0,41.0,35.0,0.12,4.0,1.0,1.1,141,31.1,65,741,0.0
88t,2023-08-19 11:00:00,20.0,38.0,38.0,0.11,6.0,1.0,1.3,88,31.5,62,740,0.0
88t,2023-08-19 12:00:00,16.0,31.0,36.0,0.06,6.0,1.0,0.6,33,33.0,55,740,0.0
88t,2023-08-20 08:00:00,15.0,25.0,22.0,0.14,5.0,1.0,1.4,132,27.2,82,741,0.0
88t,2023-08-20 09:00:00,17.0,30.0,24.0,0.08,5.0,1.0,1.7,140,27.9,77,741,0.0
88t,2023-08-20 10:00:00,18.0,32.0,26.0,0.09,5.0,1.0,1.1,139,28.4,75,741,0.0
88t,2023-08-20 11:00:00,18.0,32.0,30.0,0.06,3.0,1.0,1.6,150,29.1,72,741,0.0
88t,2023-08-20 12:00:00,17.0,31.0,32.0,0.05,4.0,1.0,1.3,157,29.8,70,740,0.0
88t,2023-08-21 08:00:00,7.0,13.0,21.0,0.15,9.0,1.0,0.8,159,25.2,84,742,0.0
88t,2023-08-21 09:00:00,9.0,17.0,25.0,0.07,6.0,1.0,1.1,169,27.9,75,742,0.0
88t,2023-08-21 10:00:00,13.0,21.0,30.0,0.04,3.0,1.0,1.0,160,28.6,71,742,0.0
88t,2023-08-21 11:00:00,13.0,22.0,30.0,0.07,7.0,1.0,1.3,116,28.9,70,741,0.0
88t,2023-08-21 12:00:00,14.0,24.0,30.0,0.07,6.0,1.0,1.5,139,29.7,68,741,0.0
88t,2023-08-22 08:00:00,7.0,11.0,18.0,0.09,10.0,1.0,1.2,18,24.5,87,742,0.0
88t,2023-08-22 09:00:00,4.0,9.0,23.0,0.03,5.0,1.0,1.0,28,26.2,80,742,0.0
88t,2023-08-22 10:00:00,7.0,12.0,28.0,0.01,3.0,1.0,0.7,313,27.7,73,742,0.0
88t,2023-08-22 11:00:00,9.0,14.0,29.0,0.01,5.0,1.0,1.3,313,28.9,68,742,0.0
88t,2023-08-22 12:00:00,8.0,14.0,27.0,0.02,6.0,1.0,1.1,308,29.7,65,741,0.0
88t,2023-08-23 08:00:00,8.0,15.0,20.0,0.05,4.0,1.0,0.4,285,26.5,78,742,0.0
88t,2023-08-23 09:00:00,8.0,17.0,25.0,0.06,4.0,1.0,1.0,42,27.9,72,742,0.0
88t,2023-08-23 10:00:00,6.0,11.0,26.0,0.02,5.0,1.0,1.1,297,28.7,66,741,0.0
88t,2023-08-23 11:00:00,6.0,11.0,26.0,0.02,4.0,1.0,0.3,352,29.9,62,741,0.0
88t,2023-08-23 12:00:00,7.0,12.0,26.0,0.04,5.0,1.0,0.3,8,29.3,65,740,0.0
88t,2023-08-24 08:00:00,7.0,14.0,13.0,0.07,6.0,1.0,0.5,222,24.6,86,742,0.0
88t,2023-08-24 09:00:00,8.0,16.0,13.0,0.08,6.0,1.0,0.6,227,25.0,86,742,0.0
88t,2023-08-24 10:00:00,8.0,15.0,18.0,0.04,4.0,1.0,0.5,247,25.7,84,742,0.0
88t,2023-08-24 11:00:00,7.0,14.0,22.0,0.05,4.0,1.0,0.4,280,26.8,79,741,0.0
88t,2023-08-24 12:00:00,8.0,15.0,25.0,0.04,4.0,1.0,0.8,283,27.4,76,741,0.0
88t,2023-08-25 08:00:00,11.0,20.0,8.0,0.14,8.0,1.0,0.4,209,24.9,90,742,1.4
88t,2023-08-25 09:00:00,9.0,17.0,14.0,0.05,5.0,1.0,0.5,261,24.8,91,742,0.2
88t,2023-08-25 10:00:00,5.0,11.0,17.0,0.06,7.0,2.0,0.4,315,24.4,90,742,1.0
88t,2023-08-25 11:00:00,5.0,11.0,25.0,0.05,5.0,1.0,0.3,99,26.6,80,742,0.0
88t,2023-08-25 12:00:00,5.0,12.0,26.0,0.02,6.0,1.0,0.8,56,28.4,70,741,0.0
88t,2023-08-26 08:00:00,19.0,33.0,16.0,0.11,4.0,1.0,0.7,235,27.7,80,742,0.0
88t,2023-08-26 09:00:00,11.0,22.0,20.0,0.03,4.0,1.0,1.0,294,25.7,88,742,11.8
88t,2023-08-26 10:00:00,8.0,18.0,17.0,0.13,7.0,1.0,0.7,51,24.6,93,742,0.2
88t,2023-08-26 11:00:00,9.0,18.0,16.0,0.12,6.0,1.0,0.5,24,25.9,86,741,0.0
88t,2023-08-26 12:00:00,10.0,19.0,20.0,0.07,3.0,1.0,0.7,9,28.0,78,740,0.0
88t,2023-08-27 08:00:00,8.0,13.0,13.0,0.15,6.0,1.0,0.2,202,23.7,94,741,0.0
88t,2023-08-27 09:00:00,6.0,12.0,16.0,0.1,5.0,1.0,0.5,172,24.3,89,741,0.0
88t,2023-08-27 10:00:00,8.0,15.0,19.0,0.07,3.0,1.0,0.5,227,25.0,87,741,0.0
88t,2023-08-27 11:00:00,11.0,17.0,22.0,0.06,3.0,1.0,0.3,286,26.2,82,740,0.0
88t,2023-08-27 12:00:00,12.0,20.0,24.0,0.07,4.0,1.0,0.2,44,27.4,77,740,0.0
88t,2023-08-28 08:00:00,30.0,60.0,6.0,0.35,7.0,1.0,0.7,99,26.0,86,739,0.0
88t,2023-08-28 09:00:00,25.0,48.0,13.0,0.24,6.0,1.0,0.6,131,27.2,79,740,0.0
88t,2023-08-28 10:00:00,21.0,40.0,26.0,0.12,6.0,1.0,0.6,69,29.4,66,739,0.0
88t,2023-08-28 11:00:00,22.0,38.0,31.0,0.11,4.0,1.0,0.2,265,29.4,67,739,0.0
88t,2023-08-28 12:00:00,20.0,36.0,29.0,0.1,5.0,1.0,0.3,347,30.1,65,739,0.0
88t,2023-08-29 08:00:00,6.0,11.0,28.0,0.14,7.0,1.0,0.6,266,21.9,96,740,1.0
88t,2023-08-29 09:00:00,5.0,10.0,29.0,0.12,6.0,1.0,1.1,290,22.6,94,740,0.2
88t,2023-08-29 10:00:00,6.0,10.0,30.0,0.12,4.0,1.0,0.8,292,23.4,90,741,0.0
88t,2023-08-29 11:00:00,6.0,10.0,31.0,0.14,6.0,1.0,0.7,319,25.0,83,741,0.0
88t,2023-08-29 12:00:00,7.0,13.0,,,,,1.3,24,25.1,81,740,0.0
88t,2023-08-30 08:00:00,9.0,14.0,23.0,0.17,4.0,1.0,1.3,299,25.0,86,742,0.0
88t,2023-08-30 09:00:00,8.0,13.0,26.0,0.13,2.0,1.0,1.0,302,26.5,80,742,0.0
88t,2023-08-30 10:00:00,9.0,14.0,26.0,0.14,2.0,1.0,1.2,282,27.5,76,742,0.0
88t,2023-08-30 11:00:00,12.0,18.0,,,,,1.4,301,28.2,72,741,0.0
88t,2023-08-30 12:00:00,11.0,17.0,29.0,0.14,2.0,1.0,0.9,293,28.6,70,741,0.0
88t,2023-08-31 08:00:00,13.0,23.0,23.0,0.21,4.0,1.0,0.2,100,26.0,83,742,0.0
88t,2023-08-31 09:00:00,14.0,25.0,26.0,0.19,5.0,1.0,0.6,72,26.5,81,742,0.0
88t,2023-08-31 10:00:00,13.0,23.0,,,,,0.4,35,27.6,76,741,0.0
88t,2023-08-31 11:00:00,15.0,23.0,35.0,0.17,4.0,1.0,0.6,61,28.7,64,741,0.0
88t,2023-08-31 12:00:00,17.0,26.0,38.0,0.19,4.0,1.0,0.5,136,29.9,59,740,0.0
88t,2023-09-01 08:00:00,21.0,33.0,27.0,0.29,5.0,1.0,0.6,146,25.8,81,741,0.0
88t,2023-09-01 09:00:00,19.0,30.0,,,,,0.8,149,27.1,77,741,0.0
88t,2023-09-01 10:00:00,16.0,25.0,34.0,0.23,4.0,1.0,0.0,211,28.7,70,741,0.0
88t,2023-09-01 11:00:00,17.0,26.0,42.0,0.23,6.0,1.0,1.0,61,29.0,68,741,0.0
88t,2023-09-01 12:00:00,16.0,25.0,39.0,0.18,3.0,1.0,0.6,284,30.9,58,740,0.0
88t,2023-09-02 08:00:00,23.0,37.0,,,,,0.1,147,27.1,74,740,0.0
88t,2023-09-02 09:00:00,21.0,35.0,37.0,0.2,6.0,1.0,0.8,78,28.7,69,740,0.0
88t,2023-09-02 10:00:00,20.0,34.0,38.0,0.21,4.0,1.0,0.7,22,30.2,65,740,0.0
88t,2023-09-02 11:00:00,18.0,31.0,36.0,0.25,3.0,1.0,0.9,296,30.9,64,739,0.0
88t,2023-09-02 12:00:00,18.0,32.0,36.0,0.17,3.0,1.0,1.3,17,31.1,63,739,0.0
88t,2023-09-03 08:00:00,18.0,28.0,24.0,0.16,3.0,1.0,0.9,155,27.2,76,739,0.0
88t,2023-09-03 09:00:00,18.0,26.0,24.0,0.17,2.0,1.0,0.8,273,27.5,76,739,0.0
88t,2023-09-03 10:00:00,20.0,28.0,28.0,0.12,2.0,1.0,0.6,267,29.4,68,739,0.0
88t,2023-09-03 11:00:00,16.0,22.0,32.0,0.12,1.0,1.0,0.9,259,31.2,60,739,0.0
88t,2023-09-03 12:00:00,17.0,25.0,32.0,0.13,1.0,1.0,1.1,279,31.5,60,738,0.0
88t,2023-09-04 08:00:00,16.0,28.0,20.0,0.17,6.0,1.0,0.8,15,25.7,82,739,0.0
88t,2023-09-04 09:00:00,13.0,23.0,27.0,0.11,5.0,1.0,1.1,55,26.8,76,739,0.0
88t,2023-09-04 10:00:00,12.0,18.0,32.0,0.1,4.0,1.0,1.2,90,28.2,68,739,0.0
88t,2023-09-04 11:00:00,12.0,20.0,38.0,0.11,4.0,1.0,1.1,108,29.4,63,739,0.0
88t,2023-09-04 12:00:00,13.0,21.0,39.0,0.1,3.0,1.0,0.7,215,30.0,63,738,0.0
88t,2023-09-05 08:00:00,22.0,34.0,19.0,0.35,9.0,1.0,0.2,151,25.1,83,741,0.2
88t,2023-09-05 09:00:00,16.0,27.0,22.0,0.19,6.0,1.0,0.2,284,26.3,77,741,0.0
88t,2023-09-05 10:00:00,19.0,36.0,31.0,0.2,6.0,1.0,0.2,263,28.1,71,741,0.0
88t,2023-09-05 11:00:00,18.0,33.0,39.0,0.19,5.0,1.0,0.5,306,29.6,66,740,0.0
88t,2023-09-05 12:00:00,16.0,29.0,42.0,0.18,5.0,1.0,1.0,87,30.3,63,740,0.0
88t,2023-09-06 08:00:00,9.0,17.0,20.0,0.2,5.0,1.0,1.0,141,25.4,86,742,0.0
88t,2023-09-06 09:00:00,8.0,17.0,24.0,0.11,4.0,1.0,0.3,216,26.2,82,742,0.0
88t,2023-09-06 10:00:00,9.0,19.0,24.0,0.11,4.0,1.0,0.3,247,26.7,81,742,0.0
88t,2023-09-06 11:00:00,9.0,18.0,23.0,0.15,9.0,1.0,0.5,23,27.5,79,742,0.0
88t,2023-09-06 12:00:00,10.0,20.0,29.0,0.13,9.0,1.0,0.3,56,27.8,78,741,0.0
88t,2023-09-07 08:00:00,5.0,11.0,24.0,0.12,4.0,1.0,0.3,251,25.5,85,742,0.0
88t,2023-09-07 09:00:00,5.0,13.0,30.0,0.08,3.0,1.0,0.3,283,27.4,77,743,0.0
88t,2023-09-07 10:00:00,7.0,14.0,37.0,0.12,5.0,1.0,0.9,65,27.4,75,742,0.0
88t,2023-09-07 11:00:00,8.0,16.0,39.0,0.12,4.0,1.0,0.9,57,29.1,67,742,0.0
88t,2023-09-07 12:00:00,8.0,15.0,35.0,0.09,3.0,1.0,0.7,284,29.6,66,741,0.0
88t,2023-09-08 08:00:00,10.0,20.0,19.0,0.17,4.0,1.0,0.4,90,26.3,83,742,0.0
88t,2023-09-08 09:00:00,10.0,17.0,27.0,0.14,3.0,1.0,0.9,87,27.8,75,742,0.0
88t,2023-09-08 10:00:00,10.0,18.0,32.0,0.1,3.0,1.0,0.6,215,28.9,71,742,0.0
88t,2023-09-08 11:00:00,11.0,19.0,37.0,0.14,5.0,1.0,1.1,112,29.4,69,742,0.2
88t,2023-09-08 12:00:00,11.0,17.0,38.0,0.13,5.0,1.0,1.0,124,30.1,63,741,0.0
88t,2023-09-09 08:00:00,6.0,10.0,24.0,0.15,4.0,1.0,0.8,37,22.9,97,742,7.2
88t,2023-09-09 09:00:00,4.0,11.0,19.0,0.16,6.0,1.0,0.8,33,23.1,97,742,1.8
88t,2023-09-09 10:00:00,4.0,8.0,20.0,0.17,6.0,1.0,1.2,34,23.6,97,741,1.6
88t,2023-09-09 11:00:00,3.0,6.0,27.0,0.08,3.0,1.0,0.9,29,26.8,80,740,0.0
88t,2023-09-09 12:00:00,3.0,8.0,30.0,0.06,2.0,1.0,0.3,36,28.6,70,740,0.2
88t,2023-09-10 08:00:00,5.0,12.0,19.0,0.09,3.0,1.0,0.4,202,24.8,86,741,0.0
88t,2023-09-10 09:00:00,8.0,16.0,20.0,0.1,4.0,1.0,0.7,157,25.3,85,741,0.0
88t,2023-09-10 10:00:00,9.0,17.0,21.0,0.06,3.0,1.0,0.4,196,25.7,84,741,0.0
88t,2023-09-10 11:00:00,10.0,20.0,24.0,0.06,4.0,1.0,0.4,153,26.7,80,741,0.0
88t,2023-09-10 12:00:00,10.0,19.0,27.0,0.05,3.0,1.0,0.5,131,27.3,78,740,0.0
88t,2023-09-11 08:00:00,5.0,10.0,9.0,0.14,9.0,1.0,0.1,191,23.6,93,741,1.0
88t,2023-09-11 09:00:00,5.0,9.0,11.0,0.09,6.0,1.0,0.4,273,23.7,94,742,1.0
88t,2023-09-11 10:00:00,4.0,8.0,14.0,0.04,3.0,1.0,0.9,280,24.5,91,742,0.2
88t,2023-09-11 11:00:00,5.0,9.0,14.0,0.06,3.0,1.0,0.4,285,25.2,88,741,0.2
88t,2023-09-11 12:00:00,4.0,8.0,16.0,0.04,3.0,1.0,0.5,275,25.6,85,741,0.0
88t,2023-09-12 08:00:00,14.0,24.0,12.0,0.28,8.0,2.0,0.7,144,24.5,91,742,0.2
88t,2023-09-12 09:00:00,15.0,26.0,15.0,0.24,7.0,1.0,0.4,127,25.2,89,742,0.0
88t,2023-09-12 10:00:00,14.0,25.0,19.0,0.16,6.0,1.0,0.4,131,25.9,86,742,0.0
88t,2023-09-12 11:00:00,14.0,25.0,21.0,0.13,6.0,1.0,0.4,75,26.4,84,742,1.8
88t,2023-09-12 12:00:00,10.0,16.0,18.0,0.07,7.0,1.0,0.1,236,24.1,95,741,15.2
88t,2023-09-13 08:00:00,8.0,14.0,6.0,0.16,9.0,1.0,0.1,234,24.1,91,742,0.0
88t,2023-09-13 09:00:00,8.0,14.0,11.0,0.06,3.0,1.0,0.1,233,24.7,89,742,0.0
88t,2023-09-13 10:00:00,9.0,16.0,14.0,0.06,3.0,1.0,0.3,236,25.5,86,742,0.0
88t,2023-09-13 11:00:00,8.0,15.0,15.0,0.05,3.0,1.0,0.7,240,26.0,84,742,0.0
88t,2023-09-13 12:00:00,9.0,17.0,19.0,0.05,3.0,1.0,1.2,259,26.6,81,741,0.0
88t,2023-09-14 08:00:00,16.0,23.0,5.0,0.25,9.0,1.0,0.4,314,24.5,94,742,0.0
88t,2023-09-14 09:00:00,8.0,14.0,12.0,0.07,4.0,1.0,1.4,300,24.6,91,742,0.4
88t,2023-09-14 10:00:00,7.0,13.0,11.0,0.07,4.0,1.0,0.9,301,24.6,92,742,0.4
88t,2023-09-14 11:00:00,7.0,12.0,14.0,0.05,2.0,1.0,1.2,297,25.6,87,741,0.2
88t,2023-09-14 12:00:00,6.0,11.0,15.0,0.04,3.0,1.0,0.9,288,25.9,84,741,0.0
88t,2023-09-15 08:00:00,5.0,10.0,15.0,0.27,7.0,1.0,1.7,140,22.9,96,742,2.4
88t,2023-09-15 09:00:00,4.0,8.0,15.0,0.18,5.0,1.0,1.6,135,23.3,93,742,1.6
88t,2023-09-15 10:00:00,4.0,8.0,15.0,0.2,5.0,1.0,1.5,133,23.6,92,742,0.8
88t,2023-09-15 11:00:00,3.0,5.0,18.0,0.13,4.0,1.0,2.0,138,24.9,88,741,0.0
88t,2023-09-15 12:00:00,3.0,7.0,19.0,0.09,3.0,1.0,2.3,140,25.5,83,741,0.0
88t,2023-09-16 08:00:00,5.0,10.0,17.0,0.23,5.0,1.0,1.1,88,23.7,92,743,0.2
88t,2023-09-16 09:00:00,4.0,8.0,17.0,0.18,5.0,1.0,0.7,151,25.0,87,743,0.0
88t,2023-09-16 10:00:00,3.0,6.0,19.0,0.09,3.0,1.0,1.6,150,26.1,82,743,0.0
88t,2023-09-16 11:00:00,4.0,8.0,,,,,1.5,151,27.3,75,742,0.4
88t,2023-09-16 12:00:00,,,,,,,1.3,147,28.4,69,742,0.0
88t,2023-09-17 08:00:00,7.0,11.0,15.0,0.18,4.0,1.0,0.7,98,23.6,95,743,3.8
88t,2023-09-17 09:00:00,6.0,10.0,13.0,0.23,5.0,1.0,0.9,88,24.2,92,744,0.4
88t,2023-09-17 10:00:00,6.0,10.0,12.0,0.2,6.0,1.0,1.0,86,24.3,91,743,0.0
88t,2023-09-17 11:00:00,5.0,9.0,12.0,0.19,5.0,1.0,1.0,84,24.7,89,743,0.0
88t,2023-09-17 12:00:00,5.0,9.0,15.0,0.09,3.0,1.0,0.8,121,26.0,84,742,0.0
88t,2023-09-18 08:00:00,5.0,12.0,17.0,0.09,3.0,1.0,0.8,137,25.8,79,744,0.0
88t,2023-09-18 09:00:00,4.0,10.0,19.0,0.04,3.0,1.0,0.6,164,26.5,76,744,0.0
88t,2023-09-18 10:00:00,5.0,11.0,22.0,0.03,3.0,1.0,0.6,120,26.9,74,744,0.0
88t,2023-09-18 11:00:00,5.0,12.0,24.0,0.04,4.0,1.0,0.6,142,27.6,73,744,0.0
88t,2023-09-18 12:00:00,6.0,12.0,26.0,0.06,6.0,1.0,1.1,111,28.0,72,743,0.0
88t,2023-09-19 08:00:00,6.0,13.0,12.0,0.06,4.0,1.0,1.2,282,25.2,86,745,0.0
88t,2023-09-19 09:00:00,5.0,10.0,18.0,0.05,3.0,1.0,0.7,48,27.0,76,745,0.0
88t,2023-09-19 10:00:00,6.0,11.0,23.0,0.03,3.0,1.0,0.9,19,28.7,70,745,0.0
88t,2023-09-19 11:00:00,6.0,11.0,23.0,0.04,4.0,1.0,1.5,14,29.2,66,744,0.0
88t,2023-09-19 12:00:00,7.0,14.0,23.0,0.05,4.0,1.0,1.0,17,30.5,62,744,0.0
88t,2023-09-20 08:00:00,8.0,17.0,18.0,0.11,5.0,1.0,1.0,5,28.7,67,744,0.0
88t,2023-09-20 09:00:00,6.0,13.0,22.0,0.06,4.0,1.0,0.9,3,29.7,63,744,0.0
88t,2023-09-20 10:00:00,5.0,12.0,23.0,0.06,4.0,1.0,1.3,71,30.2,61,744,0.0
88t,2023-09-20 11:00:00,5.0,12.0,24.0,0.05,4.0,1.0,0.8,53,31.0,56,743,0.0
88t,2023-09-20 12:00:00,6.0,13.0,25.0,0.06,6.0,1.0,1.0,60,31.1,57,742,0.0
88t,2023-09-21 08:00:00,15.0,27.0,15.0,0.11,3.0,1.0,0.8,72,29.4,67,744,0.0
88t,2023-09-21 09:00:00,11.0,22.0,21.0,0.1,4.0,1.0,0.8,71,30.8,59,744,0.0
88t,2023-09-21 10:00:00,13.0,30.0,29.0,0.1,3.0,1.0,0.6,123,31.6,55,744,0.0
88t,2023-09-21 11:00:00,11.0,25.0,28.0,0.07,3.0,1.0,0.5,108,32.6,52,743,0.0
88t,2023-09-21 12:00:00,10.0,25.0,,,,,0.5,160,32.1,56,743,0.0
88t,2023-09-22 08:00:00,21.0,39.0,16.0,0.18,6.0,2.0,0.5,124,27.7,72,744,0.0
88t,2023-09-22 09:00:00,24.0,45.0,24.0,0.22,6.0,2.0,0.7,125,28.3,69,744,0.0
88t,2023-09-22 10:00:00,20.0,37.0,27.0,0.13,5.0,1.0,1.0,122,28.9,66,744,0.0
88t,2023-09-22 11:00:00,17.0,36.0,,,,,0.6,102,29.7,63,743,0.0
88t,2023-09-22 12:00:00,15.0,35.0,29.0,0.08,4.0,1.0,0.9,112,30.2,62,743,0.0
88t,2023-09-23 08:00:00,14.0,26.0,19.0,0.09,3.0,1.0,0.8,74,29.2,67,744,0.0
88t,2023-09-23 09:00:00,13.0,23.0,24.0,0.07,3.0,1.0,0.6,58,30.4,60,744,0.0
88t,2023-09-23 10:00:00,11.0,20.0,,,,,0.7,51,31.2,55,743,0.0
88t,2023-09-23 11:00:00,10.0,20.0,27.0,0.02,2.0,1.0,0.3,13,31.9,53,743,0.0
88t,2023-09-23 12:00:00,10.0,21.0,30.0,0.05,3.0,1.0,0.4,200,32.4,51,742,0.0
88t,2023-09-24 08:00:00,17.0,28.0,23.0,0.11,4.0,1.0,0.6,67,28.5,69,743,0.0
88t,2023-09-24 09:00:00,18.0,30.0,,,,,0.5,99,29.4,65,743,0.0
88t,2023-09-24 10:00:00,15.0,29.0,29.0,0.06,3.0,1.0,0.7,88,30.8,59,742,0.0
88t,2023-09-24 11:00:00,15.0,27.0,30.0,0.05,3.0,1.0,0.8,76,31.5,56,742,0.0
88t,2023-09-24 12:00:00,13.0,25.0,31.0,0.04,2.0,1.0,0.3,88,32.1,52,741,0.0
88t,2023-09-25 08:00:00,20.0,35.0,,,,,0.6,15,30.1,62,741,0.0
88t,2023-09-25 09:00:00,13.0,27.0,21.0,0.08,6.0,1.0,1.0,13,29.8,61,741,0.0
88t,2023-09-25 10:00:00,12.0,28.0,20.0,0.06,6.0,1.0,1.2,3,29.4,62,741,0.0
88t,2023-09-25 11:00:00,8.0,21.0,22.0,0.04,5.0,1.0,1.0,5,30.3,58,740,0.0
88t,2023-09-25 12:00:00,6.0,18.0,26.0,0.04,5.0,1.0,1.2,29,30.9,55,740,0.0
88t,2023-09-26 08:00:00,8.0,14.0,10.0,0.06,7.0,1.0,0.8,336,22.5,93,740,2.6
88t,2023-09-26 09:00:00,7.0,12.0,11.0,0.04,4.0,1.0,0.7,323,22.4,94,740,4.8
88t,2023-09-26 10:00:00,7.0,13.0,12.0,0.04,4.0,1.0,0.6,330,22.5,94,739,4.6
88t,2023-09-26 11:00:00,6.0,11.0,12.0,0.03,4.0,1.0,0.8,327,22.6,94,739,1.8
88t,2023-09-26 12:00:00,5.0,10.0,12.0,0.03,4.0,1.0,1.0,337,23.0,92,738,1.6
88t,2023-09-27 08:00:00,6.0,13.0,13.0,0.12,4.0,1.0,2.2,144,24.0,88,742,0.0
88t,2023-09-27 09:00:00,6.0,12.0,14.0,0.09,3.0,1.0,2.0,144,24.5,86,742,0.0
88t,2023-09-27 10:00:00,6.0,14.0,16.0,0.09,4.0,1.0,1.8,144,25.0,84,742,0.2
88t,2023-09-27 11:00:00,7.0,13.0,17.0,0.08,4.0,1.0,1.1,146,25.2,87,741,0.8
88t,2023-09-27 12:00:00,5.0,12.0,,,,,1.1,223,25.5,84,741,0.6
88t,2023-09-28 08:00:00,9.0,19.0,14.0,0.28,7.0,1.0,1.0,141,25.0,84,744,0.0
88t,2023-09-28 09:00:00,7.0,15.0,19.0,0.29,5.0,1.0,1.7,149,25.7,80,744,0.0
88t,2023-09-28 10:00:00,6.0,13.0,21.0,0.18,4.0,1.0,1.7,137,27.0,74,744,0.0
88t,2023-09-28 11:00:00,6.0,15.0,20.0,0.11,3.0,1.0,1.6,152,27.4,72,743,0.0
88t,2023-09-28 12:00:00,5.0,11.0,17.0,0.08,4.0,1.0,1.1,149,27.6,74,743,0.0
88t,2023-09-29 08:00:00,7.0,18.0,6.0,0.23,4.0,1.0,0.4,117,25.1,87,745,0.0
88t,2023-09-29 09:00:00,6.0,15.0,13.0,0.11,3.0,1.0,1.1,138,26.6,79,746,0.0
88t,2023-09-29 10:00:00,5.0,11.0,16.0,0.07,3.0,1.0,1.0,135,27.5,73,745,0.0
88t,2023-09-29 11:00:00,5.0,11.0,18.0,0.05,3.0,1.0,0.3,139,28.3,71,745,0.0
88t,2023-09-29 12:00:00,5.0,12.0,21.0,0.06,3.0,1.0,0.7,114,28.7,69,744,0.0
88t,2023-09-30 08:00:00,9.0,19.0,12.0,0.09,3.0,2.0,0.7,227,26.1,82,745,0.0
88t,2023-09-30 09:00:00,9.0,16.0,15.0,0.07,3.0,2.0,0.6,261,27.2,78,745,0.0
88t,2023-09-30 10:00:00,6.0,12.0,20.0,0.03,2.0,1.0,0.4,278,28.7,70,745,0.0
88t,2023-09-30 11:00:00,6.0,11.0,22.0,0.04,2.0,1.0,0.5,263,29.3,67,745,0.0
88t,2023-09-30 12:00:00,5.0,10.0,21.0,0.03,2.0,1.0,0.8,287,29.6,66,744,0.0
88t,2023-10-01 08:00:00,10.0,20.0,11.0,0.13,2.0,1.0,0.3,57,27.4,80,744,0.0
88t,2023-10-01 09:00:00,9.0,18.0,19.0,0.08,3.0,1.0,1.0,71,28.5,73,743,0.0
